idx,trend,resid
75,88.23333333333332,1.135014676056743
76,88.08395833333333,0.04232370383451595
77,87.95625,-2.5459643396437555
78,87.76979166666666,-2.496389718203723
79,87.70541666666666,-1.3861701032819385
80,87.88166666666666,-2.096567215195301
81,88.11354166666666,-2.3428969384203273
82,88.45145833333333,0.4272233985231133
83,89.08166666666666,-0.8633466977464481
84,89.92875000000001,-1.2590800009955527
85,90.76645833333333,0.5029529412427238
86,91.58208333333333,1.4985252938299722
87,92.60374999999999,-0.8504019906099227
88,93.59645833333332,0.25482370383452163
89,94.51020833333332,0.3000773270229233
90,95.36729166666666,0.8361102817962873
91,95.9875,-0.49325343661527377
92,96.35020833333333,-0.16510888186196215
93,96.66125,3.2293947282463447
94,97.05229166666666,1.5313900651897847
95,97.33041666666666,3.1129033022535593
96,97.50645833333333,-0.4917883343288733
97,97.6625,0.1469112745760684
98,97.91687499999999,-2.6712663728366963
99,98.19583333333333,-1.1424853239432604
100,98.20625000000001,-0.2699679628321651
101,97.96124999999999,-0.5609643396437418
102,97.71916666666667,0.11923528179627135
103,97.34625,0.2579965633847251
104,96.835625,3.3444744514713767
105,96.47916666666666,6.111478061579672
106,96.24291666666667,-0.10923493481022947
107,96.11291666666666,0.9004033022535536
108,96.07874999999999,-1.4440800009955266
109,96.46541666666666,-5.2260053920906
110,96.97791666666666,-7.417308039503353
111,97.12124999999999,-2.9379019906099284
112,97.42541666666666,-2.289134629498814
113,97.74166666666666,-0.6613810063104166
114,98.04354166666667,-0.705139718203732
115,98.50395833333333,8.880288230051395
116,98.866875,3.8332244514713727
117,98.89770833333333,4.612936394913004
118,98.84916666666666,3.6645150651897773
119,98.94479166666666,-0.721471697746435
120,99.03770833333333,1.6319616656711278
121,98.75437499999998,-2.499963725423926
122,98.20124999999999,-4.945641372836689
123,97.72874999999999,-6.500401990609928
124,96.99812499999999,-0.07184296283214636
125,96.379375,1.2059106603562428
126,95.90916666666666,3.154235281796282
127,95.54583333333332,3.313413230051398
128,95.47520833333334,2.474891118138024
129,95.52875,1.3918947282463392
130,95.45333333333332,-3.884651601476873
131,95.16541666666666,-0.8470966977464345
132,94.83937499999999,-1.54970500099553
133,94.35958333333333,0.5548279412427193
134,93.73895833333333,-0.8383497061700341
135,93.14833333333334,-0.2799853239432774
136,92.77541666666667,0.7008653705011663
137,92.381875,1.7434106603562514
138,91.89958333333333,2.798818615129612
139,91.45249999999999,0.25674656338474044
140,91.05041666666665,-0.8453172151952879
141,90.75874999999999,-0.26810527175365745
142,90.50083333333333,-1.4521516014768827
143,90.18145833333332,-2.788138364413098
144,89.80208333333334,-1.1624133343288887
145,89.574375,-0.7399637254239493
146,89.5225,-0.1918913728366919
147,89.52749999999999,-0.08915199060991869
148,89.52374999999999,1.1925320371678547
149,89.65041666666666,-0.43013100631041384
150,89.85270833333334,0.6456936151295949
151,90.14125,0.3029965633847268
152,90.579375,-0.3542755485286273
153,90.99479166666667,-0.4041469384203425
154,91.45354166666667,-2.5948599348102284
155,92.02916666666667,-1.405846697746452
156,92.60041666666666,-2.3357466676622063
157,93.10229166666666,1.0321196079093924
158,93.60249999999999,0.9431086271633132
159,94.05416666666667,0.13918134272339172
160,94.389375,2.581907037167842
161,94.68520833333332,2.095077327022925
162,95.23104166666667,1.4173602817962703
163,95.88354166666666,0.45570489671806336
164,96.84916666666666,-0.5140672151952907
165,98.15541666666667,-2.8347719384203347
166,99.31312499999999,-7.139443268143535
167,100.38479166666666,-5.9764716977464305
168,101.45583333333332,-1.8761633343288506
169,102.600625,-2.1212137254239436
170,103.79270833333334,7.582900293829966
171,105.05333333333333,3.6600146760567345
172,106.60333333333332,3.632948703834519
173,108.31062499999999,0.924660660356257
174,109.75041666666667,0.14798528179627363
175,110.94624999999999,-0.38200343661527547
176,111.57458333333332,-0.8544838818619604
177,111.86041666666667,-0.6697719384203282
178,112.31291666666667,1.1907650651897819
179,112.76625,1.2870699689202239
180,113.21125,1.2784199990044558
181,113.60333333333332,0.6660779412427318
182,114.02416666666667,-1.3585580395033774
183,114.65041666666667,-0.3670686572766026
184,115.32666666666667,0.19961537050118167
185,115.92041666666667,-1.09513100631042
186,116.81833333333333,-1.8299313848703846
187,117.92833333333334,-3.044086769948618
188,119.1825,-2.6824005485286415
189,120.57791666666665,-0.1372719384203152
190,122.03916666666666,-1.5554849348102215
191,123.96958333333333,-2.6462633644131133
192,126.32499999999999,2.444669999004461
193,128.72666666666666,-2.0972553920906036
194,130.915,-0.5093913728367016
195,133.11416666666668,-3.0808186572766214
196,135.37291666666667,-0.5266346294988258
197,137.315,4.520285660356241
198,138.80666666666667,5.701735281796282
199,139.99708333333334,3.0071632300513924
200,140.92874999999998,-0.02865054852862503
201,141.59875,7.221894728246352
202,142.0020833333333,4.311598398523148
203,142.015,0.08831996892024835
204,141.66416666666666,2.1255033323378005
205,141.4275,-1.248088725423956
206,141.60583333333332,-2.3902247061700295
207,141.56791666666663,-4.264568657276568
208,141.33749999999998,-4.081217962832138
209,141.59208333333333,-1.8567976729770903
210,142.28916666666663,-4.100764718203699
211,143.1633333333333,0.4809132300514164
212,143.96416666666664,0.5759327848047269
213,144.70999999999998,-0.4393552717536438
214,145.49916666666664,-0.16548493481020674
215,146.2520833333333,2.9412366355869066
216,146.91083333333333,6.518836665671117
217,147.35833333333332,4.161077941242737
218,147.66833333333335,-0.5727247061700625
219,147.92083333333332,-0.5974853239432445
220,148.06708333333333,-1.8908012961654739
221,148.23499999999999,0.650285660356265
222,148.26416666666665,-3.415764718203725
223,148.10708333333332,-0.38283676994859384
224,148.21666666666667,-0.31656721519531406
225,148.5975,-1.6268552717536722
226,149.27375,-3.1300682681435723
227,149.91958333333332,2.4937366355868873
228,150.37916666666666,0.5305033323378014
229,150.62416666666667,-0.35475539209061097
230,150.62624999999997,0.34935862716334165
231,150.73791666666665,1.8454313427234172
232,150.81375,6.332532037167855
233,150.44708333333335,2.9682023270228983
234,149.8875,1.46090194846294
235,149.64499999999998,-2.540753436615259
236,149.46708333333333,-0.8969838818619644
237,149.16291666666666,-0.18227193842031691
238,148.56916666666666,-2.615484934810224
239,147.8433333333333,-4.040013364413082
240,147.31208333333333,-1.2224133343288626
241,146.89083333333332,2.3785779412427375
242,146.40125,1.3043586271632974
243,145.94291666666666,2.6104313427234036
244,145.63291666666666,1.2933653705011958
245,145.42749999999998,0.7877856603562536
246,145.04666666666668,0.7517352817962646
247,144.36583333333334,-1.8215867699486212
248,143.71333333333334,-2.3332338818619656
249,142.97041666666667,2.200228061579676
250,142.19166666666666,0.13201506518977849
251,141.66166666666666,0.8416533022535502
252,141.30291666666668,-3.0532466676622074
253,141.06416666666667,-0.2947553920906087
254,141.0725,-0.5268913728366856
255,141.12416666666667,-3.2408186572765896
256,141.11333333333332,-2.2070512961654702
257,141.1558333333333,0.35945232702294033
258,141.44916666666666,0.43923528179629295
259,141.82333333333332,-1.0990867699485962
260,142.20833333333334,1.1917661181380117
261,142.93166666666667,1.4589780615796684
262,143.87583333333333,-1.032151601476881
263,144.9308333333333,-1.927513364413099
264,146.0075,-1.2178300009955334
265,146.89333333333332,-3.6839220587572625
266,147.59958333333333,-0.2539747061700398
267,148.21166666666664,0.23168134272340707
268,148.89875,2.1075320371678328
269,149.77625,4.95903566035624
270,150.70125,3.807151948462966
271,151.73499999999999,-2.3707534366152716
272,152.81374999999997,-1.1036505485286137
273,153.69583333333333,-2.92518860508699
274,154.32375,-1.370068268143553
275,154.53499999999997,-0.5816800310797392
276,154.60125,1.4384199990044666
277,155.01,1.7594112745760655
278,155.63625,4.039358627163311
279,156.21166666666664,1.0716813427234104
280,156.62166666666667,0.6146153705011879
281,156.92125,-3.3459643396437384
282,157.09208333333333,0.1663186151296187
283,157.07999999999998,-0.6557534366152681
284,156.73208333333332,2.9480161181380344
285,156.16416666666666,0.4464780615796797
286,155.59583333333333,1.3578483985231053
287,155.10625,2.037069968920238
288,154.72208333333333,2.2275866656711263
289,154.32833333333332,1.2410779412427488
290,153.92,-1.3943913728366923
291,154.40249999999997,-3.5991519906099096
292,155.70124999999996,-5.624967962832127
293,156.95541666666665,-7.970131006310406
294,158.2875,-5.659098051537065
295,159.9325,-8.328253436615281
296,161.93416666666664,-7.234067215195275
297,164.19083333333333,8.97981139491301
298,166.90333333333334,4.660348398523115
299,170.15666666666667,2.476653302253541
300,173.52416666666664,-0.0944966676621985
301,176.92874999999998,1.6406612745760882
302,180.49291666666667,-2.927308039503386
303,183.27499999999998,-3.3516519906099074
304,185.18666666666664,0.8696153705012117
305,186.76791666666665,4.3173689936895885
306,188.46416666666667,2.8842352817962578
307,190.22166666666664,4.372579896718096
308,191.77625,5.473849451471373
309,193.33999999999997,4.050644728246366
310,194.71291666666667,-1.489234934810225
311,195.79041666666666,-6.8670966977464305
312,196.59333333333333,1.2563366656711283
313,197.33124999999998,-1.0018387254239243
314,198.17708333333331,-1.0614747061700158
315,199.29125,-1.3879019906099312
316,200.84708333333333,0.17919870383451936
317,202.70625,-0.7309643396437577
318,203.85708333333332,-4.128681384870369
319,204.40333333333334,-0.47908676994862
320,205.22916666666666,2.990932784804719
321,206.1325,7.028144728246329
322,206.70958333333334,8.084098398523098
323,206.90916666666664,5.064153302253575
324,207.09291666666664,-4.673246667662184
325,207.35333333333335,-2.4839220587573023
326,207.43583333333333,0.9597752938299647
327,207.10916666666665,1.1941813427234127
328,206.56624999999997,-2.0899679628321297
329,206.18874999999997,-2.8734643396437134
330,206.51666666666665,-3.718264718203706
331,207.435,-0.33075343661527945
332,208.14166666666665,-1.1215672151952925
333,208.71416666666664,-2.193521938420307
334,209.53958333333333,-1.135901601476872
335,210.56166666666664,-1.2583466977464157
336,211.65666666666664,1.3030033323378094
337,212.40458333333333,3.964827941242716
338,212.87708333333333,0.9785252938299761
339,213.25458333333333,3.3287646760567373
340,213.4683333333333,2.5379487038345343
341,214.09875,2.2165356603562616
342,215.04541666666665,1.032985281796293
343,215.99,-4.215753436615299
344,217.3070833333333,-3.616983881861935
345,218.75291666666666,-9.842271938420343
346,220.21916666666664,-9.075484934810204
347,221.9083333333333,-0.21501336441309332
348,223.45041666666665,-0.1607466676621951
349,224.9333333333333,3.7760779412427454
350,226.14249999999998,6.983108627163305
351,227.2508333333333,4.762514676056769
352,228.29375,7.472532037167841
353,227.87,9.225285660356253
354,226.90166666666667,5.406735281796266
355,226.57708333333335,4.557163230051375
356,225.90041666666667,-2.5503172151953004
357,224.72791666666666,1.12272806157969
358,223.23916666666665,-4.00548493481021
359,221.46416666666664,-18.030846697746423
360,218.99666666666667,-0.6869966676621997
361,216.19416666666666,9.70524460790939
362,213.84166666666664,5.8539419604966705
363,211.35166666666666,5.951681342723406
364,208.81958333333333,5.926698703834521
365,206.84875,8.66653566035625
366,204.6875,-10.01909805153705
367,201.47625,0.037996563384726234
368,197.68041666666664,-1.1703172151952765
369,193.87666666666667,-0.9460219384203328
370,190.17583333333332,1.207848398523128
371,186.575,-2.5916800310797585
372,184.4070833333333,1.48258666567115
373,183.22875,-1.9793387254239447
374,181.89875,-8.653141372836712
375,180.93666666666667,-8.473318657276605
376,180.40708333333333,-9.640801296165503
377,180.555,-7.479714339643759
378,181.27999999999997,3.798401948462974
379,181.87583333333333,0.9484132300513891
380,182.38083333333333,0.8992661181380504
381,183.56041666666664,-0.48977193842029304
382,185.19833333333332,3.335348398523126
383,186.42708333333331,3.956236635586893
384,186.49791666666667,10.391753332337785
385,185.93583333333333,-1.3864220587572773
386,185.21291666666667,-3.147308039503385
387,184.20583333333332,7.747514676056754
388,182.855,7.731282037167862
389,181.3825,1.3627856603562423
390,179.8175,-2.7090980515370475
391,178.26833333333332,-0.9640867699486052
392,177.19125,-5.741150548528631
393,176.01958333333332,-5.288938605086972
394,174.4475,-5.993818268143554
395,173.11791666666664,2.0054033022535718
396,172.95208333333332,1.637586665671151
397,173.50166666666667,-3.832255392090603
398,174.33291666666665,-3.2373080395033598
399,175.73375,-0.930401990609921
400,177.63124999999997,-7.624967962832127
401,179.50708333333333,-8.091797672977076
402,181.1508333333333,3.3075686151296324
403,183.06791666666666,0.07632989671805313
404,185.50458333333333,0.05551611813805035
405,188.05333333333334,2.1873113949129928
406,190.7433333333333,3.740348398523127
407,193.60499999999996,0.5083199689202642
408,195.94916666666666,-0.8994966676622054
409,197.81833333333333,-2.598922058757283
410,199.4608333333333,4.564775293829983
411,200.7195833333333,2.3237646760567703
412,201.59916666666666,4.727115370501171
413,202.48541666666665,1.289868993689585
414,203.42916666666667,4.929235281796274
415,205.10583333333332,-1.0015867699485996
416,206.98499999999996,-2.9649005485285977
417,208.32583333333332,-6.335188605086986
418,209.33625,-5.492568268143555
419,209.98583333333332,-3.9625133644130957
420,210.36208333333332,-4.572413334328857
421,210.60583333333332,14.113577941242722
422,210.64583333333331,8.979775293829976
423,210.3408333333333,9.282514676056751
424,209.92499999999998,4.071282037167865
425,209.34499999999997,2.350285660356282
426,208.7025,0.7659019484629468
427,207.26333333333332,1.5809132300514106
428,205.5075,-5.267400548528635
429,204.10541666666666,-5.654771938420313
430,202.43,-5.0263182681435525
431,200.52999999999997,-1.9866800310797403
432,198.6625,-0.8128300009955323
433,196.77666666666664,1.3427446079094083
434,195.3145833333333,8.771025293829995
435,194.36916666666667,7.144181342723401
436,193.32166666666666,-1.4253846294988042
437,192.26749999999998,-4.072214339643732
438,191.41,-3.2615980515370566
439,190.69375,-5.78950343661526
440,189.8525,-0.7624005485286398
441,188.83374999999998,-1.9231052717536585
442,188.10708333333332,-4.30340160147689
443,187.85458333333332,-1.0112633644131082
444,188.0308333333333,0.9388366656711613
445,188.37291666666664,1.4364946079094083
446,188.44333333333333,3.762275293829974
447,188.81333333333333,0.13001467605671918
448,189.64416666666665,-2.6178846294987994
449,190.43416666666667,-3.428881006310415
450,191.03791666666666,2.530485281796267
451,191.30458333333334,-3.6103367699486144
452,191.4525,-3.4624005485286284
453,191.73624999999998,5.1543947282463565
454,192.22875,1.5349317318564482
455,192.90791666666667,2.93540330225355
456,193.29333333333332,1.166336665671125
457,193.62833333333333,-2.9089220587572853
458,194.45916666666668,0.38644196049661284
459,195.1783333333333,-2.0649853239432456
460,195.77249999999998,-1.0962179628321242
461,196.45,-0.7947143396437566
462,197.05791666666667,-2.8895147182037206
463,197.94875000000002,-2.8145034366152943
464,199.05,1.4400994514713465
465,200.28291666666667,1.367728061579666
466,201.65458333333333,1.6090983985231042
467,203.00791666666666,-0.40459669774642476
468,204.4775,-2.187830000995532
469,205.94375,-1.674338725423938
470,206.97125,0.7543586271633144
471,207.72666666666666,2.096681342723416
472,208.28,2.606282037167834
473,208.52666666666664,3.3986189936896
474,208.63583333333332,4.532568615129627
475,208.68583333333333,2.6384132300513867
476,208.29333333333332,0.6667661181380344
477,207.5358333333333,3.774811394913027
478,206.47041666666667,0.41326506518977846
479,205.09666666666664,-0.19334669774641794
480,203.60541666666666,-0.9957466676622031
481,202.01666666666665,3.1327446079094003
482,200.63333333333333,-3.207724706170025
483,199.14916666666664,2.794181342723407
484,197.77249999999998,-4.576217962832143
485,196.70583333333332,-0.060547672977075584
486,195.57583333333332,-2.9174313848703903
487,194.03791666666666,-0.33367010328194346
488,192.78333333333333,0.5967661181380413
489,191.77875,-0.5081052717536665
490,191.02666666666664,2.857015065189801
491,190.74874999999997,1.5545699689202506
492,190.30791666666667,-2.2182466676621995
493,189.78833333333333,-7.028922058757261
494,189.17041666666665,0.5351919604966481
495,188.67583333333332,-3.12248532394325
496,188.41750000000002,3.1187820371678225
497,188.35,3.285285660356256
498,188.59999999999997,-1.5115980515370282
499,189.09666666666666,-2.2924201032819527
500,189.33166666666665,-3.8815672151952834
501,189.42125,-2.0906052717536485
502,189.3745833333333,2.2490983985231474
503,188.9975,3.9458199689202074
504,188.83083333333332,4.6188366656711395
505,188.9995833333333,0.31982794124276254
506,189.29291666666666,-0.5073080395033417
507,189.60666666666665,-0.9833186572765964
508,189.70833333333331,-2.3620512961654714
509,189.52083333333331,-2.745547672977078
510,189.29708333333332,-1.3486813848703676
511,189.23624999999998,0.7579965633847251
512,189.24249999999998,0.05759945147138179
513,189.23458333333332,1.776061394913026
514,189.46749999999997,0.9161817318564709
515,190.14749999999998,-0.46418003107976075
516,191.20541666666668,0.1342533323377924
517,192.35958333333332,-2.390172058757274
518,193.55749999999998,-5.271891372836662
519,194.90708333333333,-5.973735323943272
520,196.15875,-3.5324679628321536
521,197.12791666666664,0.6873689936896215
522,198.02999999999997,4.268401948462973
523,199.05208333333331,4.292163230051417
524,200.19708333333335,4.503016118138013
525,201.38083333333333,6.619811394912998
526,202.36249999999998,1.071181731856472
527,202.9675,-3.0741800310797744
528,203.125,-0.3453300009955311
529,202.9458333333333,0.11357794124275117
530,202.71166666666664,-0.036058039503343964
531,202.59083333333334,0.3625146760567351
532,202.64,-0.47371796283215034
533,203.21541666666667,-0.42013100631042294
534,204.27958333333333,-3.1811813848704062
535,205.23833333333332,-4.9940867699486065
536,206.12375,-3.9436505485286455
537,207.05124999999998,0.5693947282463483
538,207.99041666666665,-2.9967349348101897
539,208.79874999999998,3.3445699689202426
540,209.5545833333333,6.515086665671149
541,210.38916666666665,2.3902446079093935
542,211.91,2.2956086271633054
543,214.02708333333334,-0.34373532394327627
544,216.39458333333334,-2.4183012961655055
545,218.86833333333334,-8.48304767297709
546,221.135,-9.486598051537051
547,223.53083333333333,-13.806586769948606
548,225.72125,3.478849451471368
549,227.73291666666665,3.677728061579668
550,229.84458333333333,8.179098398523097
551,231.89166666666665,6.591653302253579
552,233.9008333333333,10.228836665671153
553,236.04166666666663,6.177744607909417
554,237.5308333333333,-0.19522470617000798
555,238.07333333333332,0.760014676056743
556,238.24624999999997,1.2600320371678644
557,238.17374999999998,-4.1884643396437395
558,237.83041666666665,-1.5620147182037059
559,237.4975,-1.013253436615284
560,237.81875,0.3613494514713613
561,238.5595833333333,-3.108938605086965
562,239.21416666666664,-1.0804849348101988
563,240.1595833333333,-3.5262633644130945
564,241.3095833333333,-3.569913334328859
565,242.5908333333333,-1.9714220587572568
566,243.9395833333333,2.7060252938299967
567,245.15916666666664,2.1441813427234298
568,245.90125,0.8450320371678439
569,246.42374999999998,3.011535660356249
570,247.04375,1.3746519484629616
571,247.3475,7.736746563384716
572,247.24,4.710099451471357
573,246.86416666666668,4.086478061579666
574,246.575,-6.131318268143542
575,246.27416666666664,0.5891533022535809
576,245.79999999999998,-3.4103300009955286
577,244.95333333333332,-1.6939220587572534
578,243.98041666666666,-2.554808039503355
579,243.2025,0.30084800939006767
580,242.83666666666664,0.769615370501189
581,242.57666666666665,2.7786189936895953
582,242.29999999999998,-1.1815980515370441
583,241.7595833333333,0.3046632300514346
584,240.9833333333333,0.6367661181380617
585,240.22875,2.381894728246348
586,239.13125,0.8724317318564538
587,237.815,3.2483199689202165
588,236.65541666666667,4.894253332337783
589,235.8275,-4.698088725423916
590,235.00374999999997,-0.07814137283666744
591,234.16166666666663,-2.2683186572765646
592,233.5383333333333,-4.662051296165455
593,233.30124999999998,-4.805964339643746
594,233.4058333333333,-3.2574313848703653
595,234.0075,-0.8432534366152681
596,234.8025,-4.052400548528632
597,235.79125,-2.5206052717536553
598,237.40625,-3.0225682681435564
599,239.39666666666665,1.596653302253574
600,241.36416666666665,2.7655033323378153
601,242.83916666666664,0.1502446079094129
602,243.94916666666666,-1.8035580395033564
603,245.04041666666666,3.3629313427234013
604,245.8383333333333,5.287948703834534
605,246.1245833333333,7.89070232702294
606,246.4425,5.405901948462933
607,246.83416666666665,0.030079896718066768
608,247.23083333333332,-3.5407338818619474
609,247.44666666666666,-0.9260219384203225
610,247.265,-6.981318268143537
611,247.1175,-5.154180031079787
612,246.65166666666667,4.138003332337789
613,245.86374999999998,-0.1343387254239174
614,245.095,3.830608627163302
615,244.29166666666669,2.5116813427233797
616,243.63666666666666,4.729615370501197
617,243.10416666666669,10.131118993689558
618,241.9975,-0.5490980515370509
619,240.49583333333334,-2.1415867699486144
620,239.0425,-5.2924005485286125
621,237.6675,-0.48685527175365745
622,236.3825,-2.4788182681435393
623,234.89916666666664,0.6641533022535695
624,233.8516666666667,-3.2219966676622245
625,233.61041666666665,-3.7610053920905826
626,233.79458333333332,-3.8689747061700204
627,233.93374999999997,-1.1304019906099096
628,233.64166666666665,-2.1153846294988017
629,232.9275,1.5477856603562445
630,232.11,2.958401948462914
631,231.4425,7.501746563384731
632,230.67125,6.908849451471375
633,229.80666666666664,6.88397806157968
634,229.41833333333332,-2.0346516014768787
635,229.22291666666666,-4.279596697746453
636,228.78333333333336,-7.153663334328897
637,227.9925,-5.163088725423948
638,226.9141666666667,-8.478558039503396
639,225.76333333333332,-2.2199853239432468
640,224.99791666666667,6.4683653705011785
641,224.75,5.095285660356258
642,224.6625,4.485901948462946
643,224.68833333333333,1.1959132300513913
644,224.875,-0.11490054852863185
645,225.21666666666664,-3.3260219384203
646,225.36,-1.5463182681435632
647,225.36208333333332,-2.7987633644131025
648,225.50583333333333,-3.5961633343288635
649,225.81583333333333,-2.646422058757268
650,226.31083333333333,-3.7352247061700283
651,227.00458333333336,0.5987646760567191
652,227.60375,3.242532037167852
653,228.19333333333333,2.3219523270229177
654,229.17874999999998,2.7496519484629616
655,230.3120833333333,0.23216323005141526
656,231.42,0.5600994514713795
657,232.23583333333332,-0.9151886050869706
658,232.57125,-3.807568268143553
659,232.73916666666665,-0.9758466977464169
660,232.91249999999997,3.4471699990044873
661,233.15125,2.7681612745760575
662,233.48083333333332,2.9347752938299876
663,233.86416666666665,-0.5208186572765907
664,234.40375,-1.2474679628321572
665,235.30416666666665,-3.0688810063104013
666,236.02166666666668,-1.6532647182037365
667,236.33958333333334,-2.5053367699486246
668,236.63791666666665,-0.03781721519528336
669,237.01374999999996,-1.1131052717536278
670,237.53541666666666,-0.40173493481021927
671,238.14333333333332,6.859986635586895
672,238.5375,1.8021699990044768
673,238.6195833333333,0.9498279412427579
674,238.46541666666667,1.4601919604966311
675,238.28375,0.569598009390079
676,238.2108333333333,1.9554487038345238
677,237.65333333333334,2.161952327022921
678,236.85458333333332,-0.6061813848703892
679,236.32333333333332,-2.3990867699486076
680,235.70416666666665,-2.894067215195272
681,235.06291666666667,0.2677280615796717
682,234.42249999999999,1.5311817318564516
683,233.6875,-0.8841800310797767
684,233.33541666666667,0.03425333233779809
685,233.41166666666666,0.37774460790940495
686,233.55124999999998,-2.7056413728366935
687,233.68,-1.1366519906099324
688,233.92083333333335,-2.8145512961655146
689,234.29,-3.0547143396437475
690,234.76041666666666,1.6179852817962725
691,235.41666666666666,0.20757989671807586
692,236.26291666666665,-1.8028172151952981
693,237.4658333333333,-0.6951886050869718
694,239.01,1.2836817318564493
695,240.57166666666666,-3.248346697746425
696,242.0970833333333,-1.9574133343288478
697,243.8058333333333,-1.0364220587572546
698,245.78416666666666,-3.608558039503363
699,247.73083333333332,2.352514676056744
700,249.3225,1.303782037167853
701,250.7133333333333,-1.5180476729770573
702,251.98291666666668,3.045485281796253
703,252.97791666666666,5.00632989671806
704,253.89625,5.683849451471352
705,254.50708333333333,3.8635613949130314
706,254.89499999999998,1.9986817318564527
707,255.56249999999997,-1.459180031079737
708,255.9845833333333,-2.1549133343288385
709,256.00291666666664,-3.0435053920905815
710,256.18791666666664,-2.1623080395033427
711,256.72416666666663,-3.8308186572765646
712,257.29708333333326,-0.17080129616541811
713,257.86249999999995,0.8527856603563082
714,258.59375,-2.955348051537051
715,259.40708333333333,-1.5928367699486303
716,260.3020833333333,3.8880161181380606
717,261.3904166666666,5.240228061579725
718,262.56999999999994,-0.1863182681434927
719,263.67999999999995,-1.4966800310797312
720,264.90625,-1.6065800009955493
721,266.15625,-3.1468387254239345
722,267.07416666666666,-1.6185580395033825
723,267.7425,-0.1591519906099687
724,268.58625,2.160032037167842
725,269.7416666666667,1.9936189936895703
726,270.9504166666666,1.0979852817962907
727,272.11375,-0.7095034366152476
728,272.2975,0.33259945147135905
729,271.5533333333333,2.6773113949130303
730,270.54291666666666,4.490765065189765
731,269.3354166666667,7.927903302253529
732,268.06291666666664,9.16675333233782
733,266.6016666666667,10.397744607909386
734,265.1845833333333,-9.308974706170018
735,263.9216666666666,-4.618318657276559
736,262.5158333333333,-7.7395512961654696
737,260.8258333333333,-2.1005476729770676
738,259.0516666666667,-4.533264718203732
739,257.08708333333334,-3.222836769948626
740,255.99124999999998,0.16884945147136587
741,255.95374999999999,4.436894728246355
742,256.2004166666667,-1.0667349348102397
743,256.2983333333333,0.30498663558694533
744,256.38166666666666,-1.0719966676621906
745,256.75666666666666,-4.987255392090604
746,256.825,-2.0193913728366923
747,256.15541666666667,3.317931342723414
748,255.29541666666665,5.230865370501167
749,254.78875,0.5365356603562548
750,254.32291666666666,5.595485281796265
751,254.23666666666665,3.227579896718086
752,254.51166666666666,-0.3115672151952902
753,254.50125,-8.220605271753673
754,254.22791666666666,-5.624234934810215
755,254.12291666666664,-3.1495966977464294
756,253.90708333333333,-4.147413334328874
757,253.5933333333333,1.6560779412427409
758,253.60875,4.316858627163314
759,254.1733333333333,1.9300146760567873
760,255.19333333333333,2.1429487038344956
761,256.2945833333333,-0.2992976729770858
762,257.24916666666667,-3.18076471820374
763,257.87916666666666,-2.0949201032819333
